steps: 1000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

((X-X)-X)^4 || 8 || 0.7710983157157898 || 0 || 7.173031330108643 || True || None
((X-X)-X)+X || 0 || 0.2604352533817291 || 0.7710983157157898 || 7.3179931640625 || True || None
((X-X)-X)+sin(X) || 1 || 0.33974489569664 || 0.8272577524185181 || 7.317370891571045 || True || None
((X-X)-X)+X || 1 || 0.42531856894493103 || 0.7699013352394104 || 7.335696697235107 || False || None
((X-X)-X)+cos(X) || 0 || 0.2604449391365051 || 0.9732720851898193 || 7.290503025054932 || True || None
((X-X)-X)+sin(X) || 3 || 0.7075556516647339 || 1.0486507415771484 || 7.331076145172119 || False || None
((X-X)-X)+X || 3 || 0.641272246837616 || 1.293157696723938 || 7.254482269287109 || False || None
((X-X)-X)^4 || 4 || 0.4277585446834564 || 1.5425403118133545 || 7.409884929656982 || False || None
((X-X)-X)+X || 7 || 0.7520927786827087 || 1.6272852420806885 || 7.497607707977295 || False || None
((X-X)-X)^4 || 0 || 0.26438552141189575 || 1.9390286207199097 || 7.820815563201904 || False || None
(X-X)^4 || 13 || 0.9027365446090698 || 1.9668092727661133 || 7.847479820251465 || True || None
(X-X)+cos(X) || 4 || 0.7410266995429993 || 2.3568620681762695 || 8.062250137329102 || True || None
(X-X)^4 || 1 || 0.41402971744537354 || 2.634446382522583 || 8.216907501220703 || False || None
(X-X)+cos(X) || 1 || 0.37087196111679077 || 2.694998264312744 || 8.152115821838379 || False || None
(X-X)+X || 1 || 0.4475634694099426 || 2.615199089050293 || 7.994908809661865 || True || None
(X-X)^4 || 4 || 0.5975037217140198 || 2.731255054473877 || 8.112491607666016 || False || None
(X-X)+X || 1 || 0.4070124924182892 || 2.8219339847564697 || 8.032217025756836 || False || None
(X-X)^4 || 6 || 0.5967312455177307 || 2.964277982711792 || 8.12181282043457 || False || None
(X-X*X)^4 || 5 || 0.668701708316803 || 2.9819438457489014 || 7.945554733276367 || True || None
(X-X*X)+X || 0 || 0.2796279489994049 || 2.9093713760375977 || 7.7325520515441895 || True || None
(X-X)+X || 2 || 0.36274728178977966 || 2.9370734691619873 || 7.771932125091553 || False || None
(X-X)^4 || 8 || 0.9023997187614441 || 2.939349889755249 || 7.758209228515625 || False || None
(X-X*X)^4 || 8 || 0.8087562918663025 || 2.995842218399048 || 7.788649559020996 || False || None
(X-X)^4 || 5 || 0.8313857316970825 || 3.054780960083008 || 7.712224006652832 || False || None
(X-X*X)^4 || 0 || 0.24512887001037598 || 3.1882522106170654 || 7.664741516113281 || False || None
(X-X)^4 || 0 || 0.23802132904529572 || 3.1824145317077637 || 7.681517124176025 || False || None
(X-X*X)^4 || 0 || 0.2917991578578949 || 3.2008159160614014 || 7.728844165802002 || False || None
(X-X)^4 || 2 || 0.5737578868865967 || 3.1242618560791016 || 7.697791576385498 || False || None
(X-X*X)^4 || 1 || 0.3667728900909424 || 3.2591512203216553 || 7.909172058105469 || False || None
(X-sin(X))^4 || 0 || 0.2561107277870178 || 3.2398900985717773 || 7.9507036209106445 || True || None
(X-X*X)^4 || 0 || 0.31600427627563477 || 3.2684831619262695 || 7.93475341796875 || False || None
(X-X^4)^4 || 2 || 0.5393844246864319 || 3.2840991020202637 || 7.942488670349121 || True || None
(X-sin(X))^4 || 0 || 0.30494579672813416 || 3.200023651123047 || 7.855172157287598 || False || None
(X-X^4)^4 || 1 || 0.4576621949672699 || 3.2679858207702637 || 7.971103191375732 || False || None
sin(X-X^4) || 0 || 0.2698408365249634 || 3.348021984100342 || 8.00403118133545 || True || None
(X-X^4)^4 || 1 || 0.41770002245903015 || 3.33221435546875 || 8.044825553894043 || False || None
(X-X*X)^4 || 0 || 0.33435580134391785 || 3.352935791015625 || 8.112566947937012 || False || None
(X-X^4)^4 || 0 || 0.2837585508823395 || 3.376741647720337 || 8.079683303833008 || False || None
(X-X*X)^4 || 0 || 0.2727285623550415 || 3.4129159450531006 || 8.09327507019043 || False || None
sin(X-X^4) || 2 || 0.45318353176116943 || 3.436535596847534 || 8.098748207092285 || False || None
sin(X-X*X) || 33 || 1.7000027894973755 || 3.4137582778930664 || 8.097201347351074 || True || None
sin(X-X^4) || 13 || 0.774290144443512 || 3.860478639602661 || 8.199504852294922 || False || None
sin(X-X*X) || 0 || 0.24818456172943115 || 3.931030750274658 || 8.384138107299805 || False || None
sin(X-X^4) || 4 || 0.6448171138763428 || 4.011010646820068 || 8.402766227722168 || False || None
sin(X-X*X) || 0 || 0.27492207288742065 || 4.168728351593018 || 8.643445014953613 || False || None
sin(X-X^4) || 1 || 0.413640558719635 || 4.184119701385498 || 8.665360450744629 || False || None
(X-X^4)^4 || 0 || 0.27258145809173584 || 4.133218765258789 || 8.572661399841309 || False || None
sin(X-X^4) || 0 || 0.3023662567138672 || 4.133750915527344 || 8.532185554504395 || False || None
(X-X^4)^4 || 0 || 0.24460573494434357 || 4.045502662658691 || 8.504613876342773 || False || None
sin(X-X^4) || 0 || 0.267867773771286 || 4.052111625671387 || 8.522849082946777 || False || None
(X-X*X)^4 || 8 || 0.9707650542259216 || 4.039469242095947 || 8.616758346557617 || False || None
(X-X)^4 || 3 || 0.44855672121047974 || 3.901895046234131 || 8.280867576599121 || False || None
(X-X*X)^4 || 14 || 1.2048388719558716 || 3.985456705093384 || 8.231208801269531 || False || None
cos(X-X*X) || 1 || 0.3648258447647095 || 4.215142250061035 || 8.25079345703125 || True || None
(X-X*X)^4 || 0 || 0.25499433279037476 || 4.2638092041015625 || 8.251717567443848 || False || None
cos(X-X*X) || 0 || 0.37175774574279785 || 4.342193126678467 || 8.320556640625 || False || None
(X-X*X)^4 || 0 || 0.32378193736076355 || 4.3324174880981445 || 8.28789234161377 || False || None
cos(X-X*X) || 2 || 0.46060866117477417 || 4.420361518859863 || 8.367786407470703 || False || None
sin(X-X*X) || 0 || 0.3454732894897461 || 4.5202412605285645 || 8.26136302947998 || False || None
(X-X*X)^4 || 8 || 1.0313893556594849 || 4.483551979064941 || 8.244878768920898 || False || None
sin(X-X*X) || 18 || 1.2415531873703003 || 4.359325408935547 || 8.260332107543945 || False || None
(X-X*X)+X || 0 || 0.35913529992103577 || 4.682220935821533 || 8.516290664672852 || False || None
sin(X-X*X) || 1 || 0.3981882631778717 || 4.644567012786865 || 8.599833488464355 || False || None
(X-X*X)+X || 9 || 1.103511095046997 || 4.602877140045166 || 8.560773849487305 || False || None
(X-X^4)+X || 2 || 0.5335026383399963 || 4.738903522491455 || 8.451979637145996 || True || None
X^4+X || 7 || 0.926861047744751 || 4.881728649139404 || 8.50285530090332 || True || None
(X-X^4)+X || 2 || 0.4918631613254547 || 5.009827613830566 || 8.403133392333984 || False || None
(X-X*X)+X || 0 || 0.3569488823413849 || 5.0508856773376465 || 8.43415355682373 || False || None
(X-X^4)+X || 2 || 0.5275396108627319 || 4.966832160949707 || 8.312655448913574 || False || None
((X-X)-X^4)+X || 0 || 0.23170438408851624 || 4.966625213623047 || 8.10835075378418 || True || None
(X-X^4)+X || 0 || 0.2372642457485199 || 4.947067737579346 || 8.085653305053711 || False || None
((X-X/X)-X^4)+X || 0 || 0.2680550515651703 || 4.993930816650391 || 8.12704849243164 || True || None
(X-X/X)^4+X || 21 || 1.2917683124542236 || 4.938055038452148 || 8.07150650024414 || True || None
X^4+X || 0 || 0.250459760427475 || 5.015662670135498 || 7.8455939292907715 || False || None
(X-X^4)+X || 1 || 0.42620745301246643 || 4.980542182922363 || 7.8001298904418945 || False || None
X^4+X || 37 || 1.902742624282837 || 5.124396324157715 || 8.040396690368652 || False || None
(X-X^4)+X || 0 || 0.28951114416122437 || 5.841496467590332 || 7.663221836090088 || False || None
X^4+X || 1 || 0.36200883984565735 || 5.830021381378174 || 7.6516923904418945 || False || None
(X-X^4)+X || 0 || 0.34046778082847595 || 5.820581436157227 || 7.668790340423584 || False || None
X^4+X || 63 || 2.188647508621216 || 5.848498821258545 || 7.710824489593506 || False || None
X^4+sqrt(X) || 10 || 0.8422695994377136 || 6.0853071212768555 || 7.736464023590088 || True || None
X^4-sqrt(X) || 1 || 0.4032720625400543 || 6.082972526550293 || 7.890058517456055 || True || None
X^4+sqrt(X) || 2 || 0.45638948678970337 || 6.053355693817139 || 7.894289493560791 || False || None
X^4-sqrt(X) || 12 || 1.0113886594772339 || 6.230368614196777 || 7.903693199157715 || False || None
