steps: 1000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

sqrt((X+X)-X)*(X*X) || 1 || 0.40829265117645264 || 0 || 5.600676536560059 || True || None
sqrt((X-X)-X)*(X*X) || 0 || 0.26375052332878113 || 0.40829265117645264 || 5.734440803527832 || True || None
sqrt((X+X)-X)*(X*X) || 1 || 0.4508325159549713 || 0.46738770604133606 || 5.665303707122803 || False || None
sqrt((X-X)-X)*(X*X) || 0 || 0.27328330278396606 || 0.6759819388389587 || 5.728621959686279 || False || None
sqrt((X+X)-X)*(X*X) || 0 || 0.2774568200111389 || 0.7297369241714478 || 5.717357158660889 || False || None
sqrt((X-X)-X)*X || 2 || 0.500205397605896 || 0.7817398309707642 || 5.736145973205566 || True || None
sqrt((X-X)-X)*(X*X) || 3 || 0.6143150329589844 || 0.9901259541511536 || 5.7341718673706055 || False || None
sqrt((X-X)-X)*X || 0 || 0.2672605812549591 || 1.3365648984909058 || 5.6980881690979 || False || None
sqrt((X-X)-X)*(X*X) || 0 || 0.26587775349617004 || 1.3949545621871948 || 5.717722415924072 || False || None
sqrt((X-X)-X)-X*X || 0 || 0.23215895891189575 || 1.403477430343628 || 5.691633224487305 || True || None
sqrt((X+X)-X)-X*cos(X) || 8 || 0.8587241172790527 || 1.4059675931930542 || 5.734666347503662 || True || None
sqrt((X+X)-X)-X*exp(X) || 0 || 0.3156847655773163 || 1.532177448272705 || 5.717386722564697 || True || None
((X+X)-X)^2-X*exp(X) || 4 || 0.6491032242774963 || 1.593582272529602 || 5.729337692260742 || True || None
((X+X)-X)^2-X*cos(X) || 2 || 0.524569034576416 || 1.6870014667510986 || 5.8871989250183105 || True || None
((X+X)-X)^2*(X*cos(X)) || 0 || 0.19213707745075226 || 1.9491420984268188 || 5.90121603012085 || True || None
((X+X)-X)^2-X*exp(X) || 1 || 0.3669106364250183 || 1.953520655632019 || 5.863992214202881 || False || None
((X-X)-X)^2*(X*exp(X)) || 0 || 0.31983840465545654 || 1.9958072900772095 || 5.9415483474731445 || True || None
((X-X)-X)^2-X*cos(X) || 0 || 0.27040043473243713 || 2.015014171600342 || 5.973602771759033 || True || None
((X-X)-X)^2*(X*cos(X)) || 2 || 0.44444453716278076 || 2.1104657649993896 || 5.970895767211914 || True || None
((X-X)-X)^2-X*cos(X) || 8 || 0.7596201300621033 || 2.184309244155884 || 5.95979642868042 || False || None
((X-X)-X)^2*(X*cos(X)) || 0 || 0.3260231614112854 || 2.5722432136535645 || 6.1353888511657715 || False || None
((X+X)-X)^2*(X*cos(X)) || 7 || 0.5668576955795288 || 2.674633741378784 || 6.095554351806641 || False || None
(((X+X)+X)-X)^2*(X*cos(X)) || 2 || 0.5535589456558228 || 2.776601791381836 || 6.1168293952941895 || True || None
(((X+X)+X)-X)^2*X || 12 || 0.8974686861038208 || 2.844022512435913 || 6.211529731750488 || True || None
(((X+X)+X)-X*X)^2*X || 0 || 0.3222700357437134 || 2.7858707904815674 || 6.058683395385742 || True || None
(((X+X)+X)-X)^2*X || 1 || 0.3879069983959198 || 2.7710394859313965 || 6.1951398849487305 || False || None
(((X+X)+X)-X)^2*(X*cos(X)) || 4 || 0.5570279359817505 || 2.674656391143799 || 6.114316463470459 || False || None
log(((X+X)+X)-X)*(X*cos(X)) || 1 || 0.4944056272506714 || 2.6003880500793457 || 5.9826741218566895 || True || None
